timestamp,title,brand,initial_price,final_price,currency,availability,is_available,rating,discount,seller_id,asin,categories,date,year,month,day,discount_pct,is_discounted,is_price_dropped,is_same_price,categories_array,main_category,sub_category
2024-05-28,"Pelvic Floor Muscle and Inner Thigh Master kegel Exerciser Toner for Women and Man, Leg Workout Exercise Equipment Device HIPS Pelvis Buttock Trainer abductor Machine kegal excersize Toner",Aiyazhi,19.98,19.98,USD,In Stock,True,4.3,,A29K9T6L697O20,B09WJYQ6NG,"[""Sports & Outdoors"",""Exercise & Fitness"",""Strength Training Equipment"",""Strength Training Devices"",""Thigh & Hip Strengtheners""]",2024-05-28,2024,5,28,0.0,False,False,True,"['""Sports & Outdoors""', '""Exercise & Fitness""', '""Strength Training Equipment""', '""Strength Training Devices""', '""Thigh & Hip Strengtheners""']",Sports & Outdoors,Exercise & Fitness
2024-05-28,"Ruger Austrian Wafers Strawberry, 2.125 Ounce (Pack of 12)",RUGER,23.62,19.6,USD,In Stock,True,4.4,$4.02$4.02   (17%),ATVPDKIKX0DER,B00BI76NR8,"[""Grocery & Gourmet Food"",""Breads & Bakery"",""Cookies"",""Wafers""]",2024-05-28,2024,5,28,17.0194750211685,True,True,False,"['""Grocery & Gourmet Food""', '""Breads & Bakery""', '""Cookies""', '""Wafers""']",Grocery & Gourmet Food,Breads & Bakery
2023-08-25,"Techion Car Insurance and Registration Holder, 9.5 x 5 Inch PU Leather Vehicle Glove Box Organizer Wallet Case for Insurance Card, Driver License, Paperwork - Mint Green",Techion,11.49,9.99,USD,In Stock,,4.7,-13%,A2X1SEYEHP314S,B0B716WM88,"[""Automotive"",""Interior Accessories"",""Consoles & Organizers"",""Glove Box Organizers""]",2023-08-25,2023,8,25,13.054830287206265,True,True,False,"['""Automotive""', '""Interior Accessories""', '""Consoles & Organizers""', '""Glove Box Organizers""']",Automotive,Interior Accessories
2023-05-27,"Avery 3"" Economy View 3 Ring Binder, Round Ring, Holds 8.5"" x 11"" Paper, 1 White Binder (5741)",AVERY,11.25,10.44,USD,In Stock,,4.6,$0.81,ATVPDKIKX0DER,B00INKVS82,"[""Office Products"",""Office & School Supplies"",""Binders & Binding Systems"",""Binders"",""Round Ring Binders""]",2023-05-27,2023,5,27,7.200000000000005,True,True,False,"['""Office Products""', '""Office & School Supplies""', '""Binders & Binding Systems""', '""Binders""', '""Round Ring Binders""']",Office Products,Office & School Supplies
2024-02-19,SMITH Engage MTB Cycling Helmet – Adult Mountain Bike Helmet with MIPS Technology + Koroyd Coverage – Lightweight Impact Protection for Men & Women – Adjustable Visor,Smith,120.0,60.0,USD,Only 1 left in stock - order soon.,,4.7,-50%,A1D5GWQJD1FPJA,B09R6N931G,"[""Sports & Outdoors"",""Sports"",""Cycling"",""Helmets & Accessories"",""Adult Helmets""]",2024-02-19,2024,2,19,50.0,True,True,False,"['""Sports & Outdoors""', '""Sports""', '""Cycling""', '""Helmets & Accessories""', '""Adult Helmets""']",Sports & Outdoors,Sports
2024-06-25,"thermomate Electric Tank Water Heater, 6.5 Gallons Mini Tank Water Heater for Point of Use Instant Hot Water 120V 1440W Plugin to Use, Wall or Floor Mounted, UL Certified ES700",thermomate,229.99,229.99,USD,In Stock,True,4.4,-12%,A2QJ8417SN6AO0,B08BF78G8P,"[""Tools & Home Improvement"",""Plumbing"",""Water Heaters & Parts"",""Water Heaters""]",2024-06-25,2024,6,25,0.0,False,False,True,"['""Tools & Home Improvement""', '""Plumbing""', '""Water Heaters & Parts""', '""Water Heaters""']",Tools & Home Improvement,Plumbing
2023-10-13,Vans Unisex Old Skool Classic Skate Shoes,Vans,119.98,70.0,USD,Only 1 left in stock - order soon,,4.7,-37%,AJ8GGQ26NH7T1,B07YNL43GK,"[""Clothing, Shoes & Jewelry"",""Men"",""Shoes"",""Athletic"",""Skateboarding""]",2023-10-13,2023,10,13,41.65694282380397,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Men""', '""Shoes""', '""Athletic""', '""Skateboarding""']",Clothing,Shoes & Jewelry
2022-09-18,"Brother TN-620 DCP-8080 8085 HL-5340D 5350 5370 MFC-8480 8680 8690 8890 Toner -Cartridge (Black) in Retail Packaging, 1 Size",Brother,85.99,73.98,USD,In Stock.,,4.7,$12.01,ATVPDKIKX0DER,B00JPBZOJ2,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printer Parts & Accessories"",""Printer Ink & Toner"",""Toner Cartridges""]",2022-09-18,2022,9,18,13.966740318641694,True,True,False,"['""Office Products""', '""Office Electronics""', '""Printers & Accessories""', '""Printer Parts & Accessories""', '""Printer Ink & Toner""', '""Toner Cartridges""']",Office Products,Office Electronics
2023-08-23,F-32 12 Oz Kids Stainless Steel Unicorn Blue 3D Mug with 2 Pack Slider Closure Lids - Eco-Friendly - BPA Free Signature Collection (Unicorn Blue),F-32,14.95,11.95,USD,In Stock,,4.4,-20%,AC6BEVHQNJ0BN,B08PK7W23K,"[""Home & Kitchen"",""Kitchen & Dining"",""Storage & Organization"",""Thermoses"",""Insulated Beverage Containers"",""Cups & Mugs""]",2023-08-23,2023,8,23,20.066889632107024,True,True,False,"['""Home & Kitchen""', '""Kitchen & Dining""', '""Storage & Organization""', '""Thermoses""', '""Insulated Beverage Containers""', '""Cups & Mugs""']",Home & Kitchen,Kitchen & Dining
2023-08-16,"MAYSHINE 2 Pack Bathroom Rug Set | Soft Absorbent Chenille Microfiber Bath Mat | Non Slip PVC Backing, Machine Washable Shower Rug | No More Cold or Wet Feet - Fluffy Shag Carpet, 16x24, Spa Blue",MAYSHINE,29.99,26.99,USD,In Stock,,4.6,-10%,AIWN3RU5X7R2U,B094CL8WBB,"[""Home & Kitchen"",""Bath"",""Bath Rugs""]",2023-08-16,2023,8,16,10.00333444481494,True,True,False,"['""Home & Kitchen""', '""Bath""', '""Bath Rugs""']",Home & Kitchen,Bath
2023-08-15,"Dremel EZ725 All-Purpose Rotary Tool Accessory Set With Storage Kit, EZ-Lock And EZ Drum For Faster Accessory Changes, Accessories To Cut, Polish, Clean, And Sand, 70 Pieces",Dremel,59.99,47.67,USD,In Stock,,4.8,-21%,ATVPDKIKX0DER,B00TODY7YO,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Power Tools"",""Rotary Tools""]",2023-08-15,2023,8,15,20.536756126021004,True,True,False,"['""Tools & Home Improvement""', '""Power & Hand Tools""', '""Power Tools""', '""Rotary Tools""']",Tools & Home Improvement,Power & Hand Tools
2023-08-05,"Noble Mount Winter Pants for Women Jogger Style - Fleece Pants Women, Plush Lounge Pants",Noble Mount,24.99,17.99,USD,In Stock,,4.4,28,A2APTY87CKROPV,B01J4GXEA8,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Lingerie, Sleep & Lounge"",""Sleep & Lounge"",""Bottoms""]",2023-08-05,2023,8,5,28.011204481792717,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Lingerie', ' Sleep & Lounge""', '""Sleep & Lounge""', '""Bottoms""']",Clothing,Shoes & Jewelry
2024-01-16,"Maybelline New York Eyeliner Glossy Finish, Intense Colour, Long-lasting, 36Hr wear, Lasting Drama Gel Eyeliner,2.5g Black",Maybelline,500.0,371.0,INR,In stock,,4.2,-26%,A15APWRK6P7LBV,B00K3U2DAM,"[""Beauty"",""Make-up"",""Eyes"",""Eyeliners""]",2024-01-16,2024,1,16,25.8,True,True,False,"['""Beauty""', '""Make-up""', '""Eyes""', '""Eyeliners""']",Beauty,Make-up
2023-08-23,Commercial Door Closer FS-7600 HOB– Adjustable Grade 1 Commercial Standard Automatic Door with Hold-Open Mechanism – ADA Compliant –Black Finish – Medium Traffic Areas –Fitting Instructions UL Listed,FORTSTRONG,154.99,154.99,USD,In Stock,,4.4,-26%,A17VNKCZH6Q0J7,B08QMM8K9C,"[""Tools & Home Improvement"",""Hardware"",""Door Hardware & Locks"",""Door Closers""]",2023-08-23,2023,8,23,0.0,False,False,True,"['""Tools & Home Improvement""', '""Hardware""', '""Door Hardware & Locks""', '""Door Closers""']",Tools & Home Improvement,Hardware
2024-03-03,"JOYSTAR Whizz Kids Bike 12 14 16 18 Inch Kids' Bicycle for Toddler and Kids Ages 2-9 Years Old, Children BMX Bicycles with Training Wheels for Boys Girls, Multiple Colors",JOYSTAR,149.99,109.99,USD,Only 18 left in stock - order soon.,,4.5,-27%,A31KZCHGVCZ1NN,B086VZLS12,"[""Sports & Outdoors"",""Sports"",""Cycling"",""Kids' Bikes & Accessories"",""Kids' Bikes""]",2024-03-03,2024,3,3,26.668444562970873,True,True,False,"['""Sports & Outdoors""', '""Sports""', '""Cycling""', '""Kids\' Bikes & Accessories""', '""Kids\' Bikes""']",Sports & Outdoors,Sports
2023-08-16,Satin Sash (gold) Party Accessory (1 count) (1/Pkg),The Beistle Company,6.97,5.59,USD,In Stock,,4.4,-20%,ATVPDKIKX0DER,B004X0Q1ZQ,"[""Home & Kitchen"",""Event & Party Supplies"",""Favors"",""Multi-Item Party Favor Packs""]",2023-08-16,2023,8,16,19.799139167862265,True,True,False,"['""Home & Kitchen""', '""Event & Party Supplies""', '""Favors""', '""Multi-Item Party Favor Packs""']",Home & Kitchen,Event & Party Supplies
2023-10-20,"ZRRHOO 10 Pack Orange Food Storage Container Set, Glass Meal Prep Containers with Lids (Built in Vent), Airtight Bento Boxes for Microwave, Oven, Freezer and Dishwasher, BPA Free & Leak Proof",ZRRHOO,31.99,28.99,USD,In Stock,,4.6,-9%,A126824KIOA8L8,B09SFNRL6W,"[""Home & Kitchen"",""Kitchen & Dining"",""Storage & Organization"",""Food Storage"",""Food Containers"",""Container Sets""]",2023-10-20,2023,10,20,9.377930603313537,True,True,False,"['""Home & Kitchen""', '""Kitchen & Dining""', '""Storage & Organization""', '""Food Storage""', '""Food Containers""', '""Container Sets""']",Home & Kitchen,Kitchen & Dining
2023-10-17,"LOVSPATIO Mid-Century Accent Chair, Modern Upholstered Living Room Chairs, Chenille Fabric Comfy Reading Chair with Arm and Wood Legs for Bedroom Waiting Room Office (Black&White)",LOVSPATIO,149.99,139.99,USD,Only 9 left in stock - order soon,,4.6,-7%,A1FRQEBA14IZY6,B0C27FDK63,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]",2023-10-17,2023,10,17,6.6671111407427155,True,True,False,"['""Home & Kitchen""', '""Furniture""', '""Living Room Furniture""', '""Chairs""']",Home & Kitchen,Furniture
2023-10-17,"Travel Tote Bag Clear Patch Makeup Toiletry Bag, Chenille Letter Tote Bag Cosmetic Bag, Clear Stadium Letter Bag Waterproof Make up Handbag Organizer Toiletry Pouch for Women Girls(Green Travel)",Iqimott,25.99,21.99,USD,In Stock,,4.9,-15%,A3A58L71T65LXI,B0C7MTQ2WM,"[""Beauty & Personal Care"",""Tools & Accessories"",""Bags & Cases"",""Cosmetic Bags""]",2023-10-17,2023,10,17,15.390534821085033,True,True,False,"['""Beauty & Personal Care""', '""Tools & Accessories""', '""Bags & Cases""', '""Cosmetic Bags""']",Beauty & Personal Care,Tools & Accessories
2024-03-03,"Seagate Expansion 18TB External Hard Drive HDD - USB 3.0, with Rescue Data Recovery Services (STKP18000400)",Seagate,349.99,332.99,USD,In Stock,,4.7,-5%,A2D6O8U4XOTC9L,B092R6HW7L,"[""Electronics"",""Computers & Accessories"",""Data Storage"",""External Hard Drives""]",2024-03-03,2024,3,3,4.857281636618189,True,True,False,"['""Electronics""', '""Computers & Accessories""', '""Data Storage""', '""External Hard Drives""']",Electronics,Computers & Accessories
2023-10-17,SANTINY Women's Fleece Lined Winter Leggings Water Resistant High Waisted Thermal Hiking Running Warm Pants Women Pockets,SANTINY,28.99,19.99,USD,In Stock,,4.3,-31%,A3E1SQM5WUB3RR,B0BCH2FH5H,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Active"",""Leggings""]",2023-10-17,2023,10,17,31.045187995860644,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Active""', '""Leggings""']",Clothing,Shoes & Jewelry
2024-01-16,Aromatherapy Essential Oil Diffuser for Room: Air Humidifier Aroma Scent Cool Mist Diffuser Colorful Lights Wood Cute Small Large Waterless Auto Off Ultrasonic Diffusers for Home Bedroom (300ml),Homeweeks,19.99,14.99,USD,In Stock,,4.4,-25%,AJ7D7VWDC68PU,B0BKFTMXJ7,"[""Health & Household"",""Health Care"",""Alternative Medicine"",""Aromatherapy"",""Diffusers""]",2024-01-16,2024,1,16,25.012506253126553,True,True,False,"['""Health & Household""', '""Health Care""', '""Alternative Medicine""', '""Aromatherapy""', '""Diffusers""']",Health & Household,Health Care
2023-10-17,Wacoal Women's Perfect Primer Underwire Bra,Wacoal,65.0,49.0,USD,Only 3 left in stock - order soon,,4.5,-25%,A1D8X7C3FS50E9,B09QV3PWGZ,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Lingerie, Sleep & Lounge"",""Lingerie"",""Bras"",""Everyday Bras""]",2023-10-17,2023,10,17,24.615384615384617,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Lingerie', ' Sleep & Lounge""', '""Lingerie""', '""Bras""', '""Everyday Bras""']",Clothing,Shoes & Jewelry
2023-05-18,"Maidenform DreamWire Underwire Bra, No-Poke Push-Up Bra, Moderate Coverage, Convertible T-Shirt Bra",Maidenform,48.0,21.99,USD,In Stock,,4.3,$26.01,ATVPDKIKX0DER,B07VNL38HM,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Lingerie, Sleep & Lounge"",""Lingerie"",""Bras"",""Everyday Bras""]",2023-05-18,2023,5,18,54.1875,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Lingerie', ' Sleep & Lounge""', '""Lingerie""', '""Bras""', '""Everyday Bras""']",Clothing,Shoes & Jewelry
2024-01-21,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,Ancor,22.71,18.78,USD,In Stock,,4.7,-17%,ATVPDKIKX0DER,B000NI5CWK,"[""Industrial & Scientific"",""Industrial Electrical"",""Wiring & Connecting"",""Terminals"",""Ring""]",2024-01-21,2024,1,21,17.305151915455745,True,True,False,"['""Industrial & Scientific""', '""Industrial Electrical""', '""Wiring & Connecting""', '""Terminals""', '""Ring""']",Industrial & Scientific,Industrial Electrical
2024-01-16,"BelugaDesign Wave Switch Skin | Cool Sticker Wrap Vinyl Decal | Painting Japanese Water Ocean Cute | Compatible with Nintendo Switch (Switch Standard, Gray)",BelugaDesign,14.99,9.99,USD,In Stock,,4.2,-33%,A2QMVKJ21F8RL,B08JHHG53C,"[""Home & Kitchen"",""Home Décor Products"",""Home Décor Accents"",""Decorative Accessories""]",2024-01-16,2024,1,16,33.3555703802535,True,True,False,"['""Home & Kitchen""', '""Home Décor Products""', '""Home Décor Accents""', '""Decorative Accessories""']",Home & Kitchen,Home Décor Products
2022-09-18,"Nature’s Bounty Ginkgo Biloba Capsules 120mg, Memory Support Supplement, Supports Brain Function and Mental Alertness, 100 Capsules",Nature's Bounty,18.46,9.99,USD,In Stock.,,4.6,$8.47,ATVPDKIKX0DER,B002Y27MRQ,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Herbal Supplements"",""Ginkgo Biloba""]",2022-09-18,2022,9,18,45.882990249187436,True,True,False,"['""Health & Household""', '""Vitamins', ' Minerals & Supplements""', '""Herbal Supplements""', '""Ginkgo Biloba""']",Health & Household,Vitamins
2024-03-17,"PowerA Advantage Wired Controller for Xbox Series X|S with Lumectra + RGB LED Strip - Black, gamepad, wired video game controller, gaming controller, works with Xbox One and Windows 10/11, Officially Licensed for Xbox",PowerA,54.99,44.0,USD,In Stock,,4.4,-20%,ATVPDKIKX0DER,B0CCW73KL3,"[""Video Games"",""PC"",""Accessories"",""Controllers""]",2024-03-17,2024,3,17,19.98545190034552,True,True,False,"['""Video Games""', '""PC""', '""Accessories""', '""Controllers""']",Video Games,PC
2024-06-09,"ASLONG 5PCS Angel Wings Front and Back Car Seat Covers Auto Interior Accessories with Water Proof Nappa Leather for Cars SUV Pick-up Truck Universal Comfortable and Breathable (Full Set, Martha Red)",ASLONG,149.99,149.99,USD,Only 6 left in stock - order soon.,True,4.0,-26%,A3IL8DIPPETPI4,B0932HMW1G,"[""Automotive"",""Interior Accessories"",""Seat Covers & Accessories"",""Seat Cushions""]",2024-06-09,2024,6,9,0.0,False,False,True,"['""Automotive""', '""Interior Accessories""', '""Seat Covers & Accessories""', '""Seat Cushions""']",Automotive,Interior Accessories
2024-05-27,"LASCO 15-1623 PVC Hose Adapter with 3/4-Inch Female Hose and 3/4-Inch PVC Pipe Glue Connection, White",LASCO,11.03,11.03,USD,In Stock,True,4.3,,ATVPDKIKX0DER,B00ITPIG54,"[""Tools & Home Improvement"",""Plumbing"",""Pipes, Pipe Fittings & Accessories"",""Pipe Fittings""]",2024-05-27,2024,5,27,0.0,False,False,True,"['""Tools & Home Improvement""', '""Plumbing""', '""Pipes', ' Pipe Fittings & Accessories""', '""Pipe Fittings""']",Tools & Home Improvement,Plumbing
2024-07-08,"GE 3-Outlet Extender, 3 Pack, Grounded Wall Tap, 3-Prong, Multiple Plug, Power Splitter, Cruise Essentials, Use for Home Office School Dorm, UL Listed, White, 47884",GE,11.18,11.18,USD,In Stock,True,4.7,,ATVPDKIKX0DER,B085HFPM9Z,"[""Tools & Home Improvement"",""Electrical"",""Cords, Adapters & Multi-Outlets"",""Adapters & Multi-Outlets"",""Multi-Outlets""]",2024-07-08,2024,7,8,0.0,False,False,True,"['""Tools & Home Improvement""', '""Electrical""', '""Cords', ' Adapters & Multi-Outlets""', '""Adapters & Multi-Outlets""', '""Multi-Outlets""']",Tools & Home Improvement,Electrical
2024-07-09,"for Toyota Camry Dash Cover 2011 2010 2009 2008 2007 Dashboard Cover Mat Custom Fit Toyota Camry 2011-2007, Black",POSAID,29.99,27.99,USD,Only 13 left in stock - order soon.,True,4.5,-7%,A11V8NL31GSQY5,B0C5D3196C,"[""Automotive"",""Interior Accessories"",""Covers"",""Dash Covers""]",2024-07-09,2024,7,9,6.668889629876626,True,True,False,"['""Automotive""', '""Interior Accessories""', '""Covers""', '""Dash Covers""']",Automotive,Interior Accessories
2024-07-08,Hapinest DIY Dinosaur Toy Lantern Night Light Kit - Arts and Crafts Gift for Boys or Girls Ages 6 7 8 9 10 Years Old and Up,Hapinest,19.99,16.99,USD,In Stock,True,4.5,-15%,A11QOGNNSCNS05,B08HVCT9P1,"[""Toys & Games"",""Arts & Crafts"",""Craft Kits"",""Paper Craft""]",2024-07-08,2024,7,8,15.007503751875939,True,True,False,"['""Toys & Games""', '""Arts & Crafts""', '""Craft Kits""', '""Paper Craft""']",Toys & Games,Arts & Crafts
2024-07-09,"SkyBound Replacement Trampoline Mat, Fits 15ft Frames w/Spring Tool and Durable V-Rings, Bounce Safely with Extra Rows of Stitching - Jumping Mat for 15ft Round Trampoline - Fit 96 Springs & 6.5-7""",SkyBound,78.99,78.99,USD,In Stock,True,4.6,,ATVPDKIKX0DER,B00VJ53YT4,"[""Sports & Outdoors"",""Sports"",""Leisure Sports & Game Room"",""Trampolines & Accessories"",""Parts & Accessories"",""Mats""]",2024-07-09,2024,7,9,0.0,False,False,True,"['""Sports & Outdoors""', '""Sports""', '""Leisure Sports & Game Room""', '""Trampolines & Accessories""', '""Parts & Accessories""', '""Mats""']",Sports & Outdoors,Sports
2024-06-10,Set of 6 pcs 9 inch / 7 inch / 6.5 inch trolling Lure Marlin Tuna Dolphin Shark Big Game deep sea Fishing Lures Included Mesh Bag,kmucutie,38.99,36.99,USD,In Stock,True,4.6,-5%,A2TTWWNG52ZE3,B0793NMRJB,"[""Sports & Outdoors"",""Hunting & Fishing"",""Fishing"",""Lures, Baits & Attractants"",""Topwater Lures""]",2024-06-10,2024,6,10,5.129520389843549,True,True,False,"['""Sports & Outdoors""', '""Hunting & Fishing""', '""Fishing""', '""Lures', ' Baits & Attractants""', '""Topwater Lures""']",Sports & Outdoors,Hunting & Fishing
2023-08-09,Beer Mug Suspenders (adjustable) Party Accessory  (1 count) (1/Pkg),The Beistle Company,9.99,8.69,USD,Only 9 left in stock - order soon,,4.4,13,A1T21890X8RSV1,B007PBHBCW,"[""Clothing, Shoes & Jewelry"",""Men"",""Accessories"",""Suspenders""]",2023-08-09,2023,8,9,13.013013013013019,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Men""', '""Accessories""', '""Suspenders""']",Clothing,Shoes & Jewelry
2023-08-10,"OVRUNS Biker Shorts for Women,Squat Proof Yoga Shorts with Pockets for Workout Sports Running Exercise",OVRUNS,11.99,9.99,USD,In Stock,,4.6,17,A1B37JONWA489Y,B09KTDVVLX,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Active"",""Active Shorts""]",2023-08-10,2023,8,10,16.680567139282733,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Active""', '""Active Shorts""']",Clothing,Shoes & Jewelry
2023-10-13,DriftAway Farmhouse Linen Blend Blackout Tie Up Curtain for Kitchen Vertical Striped Printed Linen Curtains Tie Up Shade for Bedroom Adjustable Balloon Rod Pocket 45 Inch by 63 Inch Green,DriftAway,32.99,27.99,USD,In Stock,,4.7,-15%,A16PT6EQJMN693,B0BBLY9PTQ,"[""Home & Kitchen"",""Home Décor Products"",""Window Treatments"",""Blinds & Shades"",""Balloon Shades""]",2023-10-13,2023,10,13,15.15610791148834,True,True,False,"['""Home & Kitchen""', '""Home Décor Products""', '""Window Treatments""', '""Blinds & Shades""', '""Balloon Shades""']",Home & Kitchen,Home Décor Products
2023-08-09,andy & natalie Women's Denim Jackets Oversize Long Sleeve Basic Button Down Jean Jacket with Pockets,andy & natalie,49.99,39.99,USD,In Stock,,4.4,20,AIW3ELUIMUT4F,B0948S3DS9,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Coats, Jackets & Vests"",""Denim Jackets""]",2023-08-09,2023,8,9,20.004000800160032,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Coats', ' Jackets & Vests""', '""Denim Jackets""']",Clothing,Shoes & Jewelry
2023-08-19,Formula 1 2010 (PS3) by Codemasters,Codemasters,44.99,44.99,USD,In stock Usually ships within 4 to 5 days.,,4.3,-82%,A2I500XCYZ6XXH,B003IHVN2G,"[""Video Games"",""Legacy Systems"",""PlayStation Systems"",""PlayStation 3"",""Games""]",2023-08-19,2023,8,19,0.0,False,False,True,"['""Video Games""', '""Legacy Systems""', '""PlayStation Systems""', '""PlayStation 3""', '""Games""']",Video Games,Legacy Systems
2024-05-14,"Neewer 18-inch SMD LED Ring Light Dimmable Lighting Kit with 78.7-inch Light Stand, Filter and Hot Shoe Adapter for Photo Studio LED Lighting Portrait YouTube TikTok Video Shooting (No Carrying Bag)",Neewer,97.19,97.19,USD,Only 6 left in stock - order soon.,True,4.6,-33%,A28UJHQNAD0UAY,B0784SSRZS,"[""Cell Phones & Accessories"",""Accessories"",""Photo & Video Accessories"",""Flashes & Selfie Lights"",""Selfie Lights""]",2024-05-14,2024,5,14,0.0,False,False,True,"['""Cell Phones & Accessories""', '""Accessories""', '""Photo & Video Accessories""', '""Flashes & Selfie Lights""', '""Selfie Lights""']",Cell Phones & Accessories,Accessories
2024-05-14,"GIHETKUT Electric Cooktop,110V 2100W Electric Stove Top with Knob Control, 10 Power Levels, Kids Lock & Timer, Hot Surface Indicator, Overheat Protection,Built-in Radiant Double induction cooktop",GIHETKUT,169.99,159.99,USD,In Stock,True,4.1,-6%,A1WP6XZTWPB0UF,B0BB7GVRM3,"[""Home & Kitchen"",""Kitchen & Dining"",""Small Appliances"",""Countertop Burners""]",2024-05-14,2024,5,14,5.882698982293076,True,True,False,"['""Home & Kitchen""', '""Kitchen & Dining""', '""Small Appliances""', '""Countertop Burners""']",Home & Kitchen,Kitchen & Dining
2023-08-24,"Ambesonne Llama Shower Curtain, Abstract Triangles Doodle Style Alpacas in Monochrome Cartoon Pattern, Cloth Fabric Bathroom Decor Set with Hooks, 69"" W x 70"" L, White Charcoal Grey",Ambesonne,31.99,24.95,USD,Only 1 left in stock - order soon,,4.5,-22%,A257RQ85BTUV7H,B078JXHTWR,"[""Home & Kitchen"",""Bath"",""Bathroom Accessories"",""Shower Curtains, Hooks & Liners"",""Shower Curtain Sets""]",2023-08-24,2023,8,24,22.006877149109094,True,True,False,"['""Home & Kitchen""', '""Bath""', '""Bathroom Accessories""', '""Shower Curtains', ' Hooks & Liners""', '""Shower Curtain Sets""']",Home & Kitchen,Bath
2024-01-17,"Fogg Marco No Gas Deodorant for Men, Long-Lasting Perfume Body Spray, 150 ml",FOGG,275.0,220.0,INR,In stock,,4.0,₹55₹55    (20%),A15APWRK6P7LBV,B00YEJYSEM,"[""Beauty"",""Bath & Body"",""Deodorants & Antiperspirants"",""Deodorant""]",2024-01-17,2024,1,17,20.0,True,True,False,"['""Beauty""', '""Bath & Body""', '""Deodorants & Antiperspirants""', '""Deodorant""']",Beauty,Bath & Body
2024-01-17,"Linksys Hydra 6 Mesh WiFi 6 Router - MR20EC-AMZ - Dual-Band WiFi Router - Mesh Routers for Wireless Internet - WiFi Mesh Network System - Wireless Router - Connect 25+ Devices, 2,000 Sq Ft",Linksys,179.99,126.49,USD,In Stock,,4.3,-30%,ATVPDKIKX0DER,B0B7QC7HP1,"[""Electronics"",""Computers & Accessories"",""Networking Products"",""Routers""]",2024-01-17,2024,1,17,29.723873548530484,True,True,False,"['""Electronics""', '""Computers & Accessories""', '""Networking Products""', '""Routers""']",Electronics,Computers & Accessories
2023-08-15,"Treva 10-Inch Portable Desktop Air Circulation Battery Fan, 2 Speed, Compact Folding & Tilt Design, with AC Adapter (Graphite)",O2COOL,32.99,29.99,USD,In Stock,,4.5,-9%,AJ5IBHU2RIN49,B01EZ9WR34,"[""Home & Kitchen"",""Heating, Cooling & Air Quality"",""Household Fans"",""Table Fans""]",2023-08-15,2023,8,15,9.093664746893008,True,True,False,"['""Home & Kitchen""', '""Heating', ' Cooling & Air Quality""', '""Household Fans""', '""Table Fans""']",Home & Kitchen,Heating
2023-08-16,"YSAGi Desk Pad, Desk Mat, 31.5"" x 15.7"" Laptop Leather Desk Pad Protector, Large Leather Desk Blotter for Keyboard and Mouse, Waterproof Desk Writing Pad for Office(Calamine Blue+Cobalt Green)",YSAGi,13.99,12.59,USD,In Stock,,4.7,-10%,AMXZMXC6P9ZM4,B07W58LMND,"[""Office Products"",""Office & School Supplies"",""Desk Accessories & Workspace Organizers"",""Desk Pads & Blotters""]",2023-08-16,2023,8,16,10.007147962830595,True,True,False,"['""Office Products""', '""Office & School Supplies""', '""Desk Accessories & Workspace Organizers""', '""Desk Pads & Blotters""']",Office Products,Office & School Supplies
2023-08-16,"Furnish my Place Modern Indoor/Outdoor Commercial Solid Color Rug - Teal, 4' x 14', Pet and Kids Friendly Rug. Made in USA, Runner, Area Rugs Great for Kids, Pets, Event, Wedding",Furnish my Place,290.95,269.98,USD,In Stock,,4.1,-7%,ATVPDKIKX0DER,B08N1KL9SM,"[""Home & Kitchen"",""Home Décor Products"",""Rugs, Pads & Protectors"",""Area Rugs""]",2023-08-16,2023,8,16,7.207423956006178,True,True,False,"['""Home & Kitchen""', '""Home Décor Products""', '""Rugs', ' Pads & Protectors""', '""Area Rugs""']",Home & Kitchen,Home Décor Products
